IATA,ICAO,Airport,Location,Country,UTC,Latitudes,Longitudes,Elevation,URL,PAX,OPs,Cargo,Year
TEX,KTEX,Telluride Regional Airport,"Telluride, Colorado","United States
",,37.95388888888889,-107.90861111111111,"9,078",https://en.wikipedia.org/wiki/Telluride_Regional_Airport,,,,2019
TEY,BITE,Thingeyri Airport,Thingeyri,Iceland,,65.86944444444444,-23.558333333333334,65,https://en.wikipedia.org/wiki/Thingeyri_Airport,,,,
TEZ,VETZ,Tezpur Airport,"Tezpur, Assam","India
","<th colspan=""4"" style=""text-align:left; background:#DDDDDD;",26.71222222222222,92.78722222222223,240,https://en.wikipedia.org/wiki/Tezpur_Airport,,,,Apri
TFB,,Tifalmin Airport,Tifalmin,Papua New Guinea,,,,,https://en.wikipedia.org/wiki/Tifalmin_Airport,,,,
TFF,SBTF,Tefé Airport,"Tefé, Amazonas","Brazil
",,-3.3802777777777777,-64.72527777777778,57 m,https://en.wikipedia.org/wiki/Tefé_Airport,,,,2021
TFI,AYTU,Tufi Airport,Tufi,Papua New Guinea,,,,125,https://en.wikipedia.org/wiki/Tufi_Airport,,,,
TFL,SNTO,Teófilo Otoni Airport,"Teófilo Otoni, Minas Gerais","Brazil
",,-17.890833333333333,-41.515,480 m,https://en.wikipedia.org/wiki/Teófilo_Otoni_Airport,,,,
TFM,AYTE,Telefomin Airport,Telefomin,Papua New Guinea,,,,,https://en.wikipedia.org/wiki/Telefomin_Airport,,,,
TFN,GCXO,Tenerife–North Airport,"Tenerife, Canary Islands","Spain
",,28.482777777777777,-16.341666666666665,633 m,https://en.wikipedia.org/wiki/Tenerife–North_Airport,5840483,75385,12596,2019
TFR,HE13,Wadi al Jandali Airport,10th of Ramadan City,Egypt,,,,,https://en.wikipedia.org/wiki/Wadi_al_Jandali_Airport,,,,
TFS,GCTS,Tenerife–South Airport,"Tenerife, Canary Islands","Spain
",,28.044444444444448,-16.572499999999998,64 m,https://en.wikipedia.org/wiki/Tenerife–South_Airport,11168506,70277,2188,2019
TFT,,Taftan Airport,Taftan,Pakistan,,,,,https://en.wikipedia.org/wiki/Taftan_Airport,,,,
TFU,,Chengdu Tianfu International Airport,"Jianyang, Chengdu",China,"<th colspan=""4"" style=""text-align:left; background:#DDDDDD;",30.319,104.445,440 m,https://en.wikipedia.org/wiki/Chengdu_Tianfu_International_Airport,4354758,,19853.7,2021
TGA,WSAT,Tengah Air Base,Singapore,Singapore,,1.3872222222222221,103.70861111111111,15 m,https://en.wikipedia.org/wiki/Tengah_Air_Base,,,,
TGB,,Tagbita Airport,Rizal,Philippines,,,,,https://en.wikipedia.org/wiki/Tagbita_Airport,,,,
TGC,WBTM,Tanjung Manis Airport,"Tanjung Manis, Sarawak","Malaysia
",,2.1777777777777776,111.20194444444445,15,https://en.wikipedia.org/wiki/Tanjung_Manis_Airport,,,,
TGD,LYPG,Podgorica Airport,Podgorica,Montenegro,,42.35944444444445,19.251944444444444,141,https://en.wikipedia.org/wiki/Podgorica_Airport,,,,2018
TGE,,Sharpe Field,"Tuskegee, Alabama","United States
",,,,253,https://en.wikipedia.org/wiki/Sharpe_Field,,,,
TGG,WMKN,Sultan Mahmud Airport,"Kuala Terengganu, Terengganu","Malaysia
",,5.381388888888888,103.10472222222222,21,https://en.wikipedia.org/wiki/Sultan_Mahmud_Airport,,,,2018
TGH,NVST,Tongoa Airport,"Tongoa, Shefa",Vanuatu,,-16.891111111111112,168.5511111111111,443,https://en.wikipedia.org/wiki/Tongoa_Airport,,,,
TGI,SPGM,Tingo María Airport,Tingo María,Peru,,-9.2875,-76.005,"2,146",https://en.wikipedia.org/wiki/Tingo_María_Airport,,,,
TGJ,NWWA,Tiga Airport,"Tiga Island, Loyalty Islands",New Caledonia,,-21.09583333333333,167.8038888888889,115,https://en.wikipedia.org/wiki/Tiga_Airport,,,,
TGK,URRT,Taganrog Airport,"Taganrog, Rostov Oblast","Russia
",,,,,https://en.wikipedia.org/wiki/Taganrog_Airport,,,,
TGL,,Tagula Airport,Vanatinai,Papua New Guinea,,,,,https://en.wikipedia.org/wiki/Tagula_Airport,,,,
TGM,LRTM,Târgu Mureș International Airport,Târgu Mureș,Romania,,46.467777777777776,24.412499999999998,963,https://en.wikipedia.org/wiki/Târgu_Mureș_International_Airport,179066,,,2019
TGN,YLTV,Latrobe Regional Airport,"Traralgon, Victoria","Australia
",,-38.20722222222223,146.47027777777777,180,https://en.wikipedia.org/wiki/Latrobe_Regional_Airport,,,,
TGO,ZBTL,Tongliao Airport,"Tongliao, Inner Mongolia","China
",,43.55693333333333,122.19978333333334,"183<sup id=""cite_ref-1"" class=""reference""><a href=""#cite_note-1"">[1]</a></sup> m",https://en.wikipedia.org/wiki/Tongliao_Airport,938125,,1783.7,2021
